speaker,filename,text,emotion
M2,M2_disgust_free_02.wav,バンパイヤなんて地を吸うだけで生きていけるクソ生き物に過ぎないうえぇ、吐き気がするわ,disgust
M2,M2_disgust_free_03.wav,うわ、このサブスティテューションは全く使え物にならない。最悪だ。,disgust
M2,M2_disgust_free_04.wav,いやーあの人の価値観はいつも物事をただリリュースすることばかりで全く考え方が狭いと思う,disgust
M2,M2_disgust_free_05.wav,あの食べ物は妙な味がして、ハーキケがしてきた,disgust
M2,M2_disgust_free_06.wav,うぃー…彼女の部屋に入るとゴミの匂いがしてとても深いでした,disgust
M2,M2_disgust_free_07.wav,えぇー! 人人たちは毎晩創造シーパーティーを開いて私たちの睡眠を妨げている! 本当に運ざりだ!,disgust
M2,M2_disgust_free_08.wav,ぬわ!彼の原動はまるで中学生かと思うほどガキっぽい!本当にやだ!,disgust
M2,M2_disgust_free_09.wav,えぇ…頼むからそういうくだらないどじゃれはやめてくれよ,disgust
M2,M2_disgust_free_10.wav,うぇー…強いな現動で人を傷つけるなんて最低だと思わないが?,disgust
M2,M2_disgust_regular_01.wav,いやーあんな見にくい人間を見るのは本当に嫌だ,disgust
M2,M2_disgust_regular_02.wav,いやーあの人は恥ずかしくなるほど 気品な言葉遣いをするんだよ,disgust
M2,M2_disgust_regular_03.wav,いや、あの人が嫌いすぎて顔を見るだけで吐き気がするんだ,disgust
M2,M2_disgust_regular_04.wav,いやーそのような不動得な行為をしている人たちは社会的に抱きされるべきだと思います,disgust
M2,M2_disgust_regular_05.wav,いや、あの人の臭さはただの不欠さではなく、もう何日も風呂に入っていないような匂いで、本当に我慢できない。,disgust
M2,M2_disgust_regular_06.wav,いやーあの家は本当に見つぼらしい中に入る前から深いな気分になる,disgust
M2,M2_disgust_regular_07.wav,いやーあの人の話は聞き苦しいほどつまらないもう二度と話しかけないでほしい,disgust
M2,M2_disgust_regular_08.wav,あの人はいつも自分のことばかりで周りを全く考えていない独然的な人間なんだよねふぅー嫌だ,disgust
M2,M2_disgust_regular_09.wav,なあ 君の言葉は本当に私を傷つけましたよもう二度とそんなこと言わないでください,disgust
M2,M2_disgust_regular_10.wav,ああ、あの専用な上司には本当に平気液としてしまいます。仕事ができるとはいえ、人間性が欠如していると思います。,disgust
M2,M2_disgust_regular_11.wav,うわー!この排水口の匂いはまさに人間の排説物のようです!,disgust
M2,M2_disgust_regular_12.wav,ぬわ!あの癒やしい男がまた私に近づいてきた!ほんとにやだ!,disgust
M2,M2_disgust_regular_13.wav,なぁー あの人は本当に恩知で歌を聞くと耳が痛くなるよ,disgust
M2,M2_disgust_regular_14.wav,うわぁ!ゲリは本当にやだ!トイレに行くたびにお腹が痛くなって、もう我慢なんてできない!,disgust
M2,M2_disgust_regular_15.wav,この場所は臭くて音もうるさくて人も多すぎるねえ、ここにいるのは本当に嫌だ,disgust
M2,M2_disgust_regular_16.wav,うえぇ…誰がこんなに綺麗な場所に排泄物を捨てるんだろう…本当に気持ち悪い!,disgust
M2,M2_disgust_regular_17.wav,ねぇ、水を添って本当に不快な病気ですよね。赤くて、かゆくて、見ているだけで気持ちが悪くなります。,disgust
M2,M2_disgust_regular_18.wav,ぬえ!誰かが部屋を越いた匂いがする、すごく深いだ!,disgust
M2,M2_disgust_regular_19.wav,えぇ!また水漏れが起きている!この湿気と噛み臭い匂いは本当にやだ!,disgust
M2,M2_disgust_regular_20.wav,え?この趣味は何?臭いし、見ているだけで気分が悪くなる,disgust
M2,M2_disgust_regular_21.wav,うぇえぇ!泥水を飲むなんて考えられないわ!あんな汚い水で病気になるだけよ!,disgust
M2,M2_disgust_regular_22.wav,うわ!あの人の考え方は完全に非合理的だ!話を聞いているだけで頭が痛くなる!,disgust
M2,M2_disgust_regular_23.wav,うわーまたステレオタイプな考え方を持っている人がいるんだ本当に嫌になるよ,disgust
M2,M2_disgust_regular_24.wav,うわっ! あんな 集悪 な 顔 を し て い たら 誰 も 近寄っ て き ませ ん よ,disgust
M2,M2_disgust_regular_25.wav,うわーあの独自女性は本当に他人の気持ちを考えずに人を傷つける言葉ばかり吐きますね,disgust
M2,M2_disgust_regular_26.wav,うーんわ!あんなにたくさんの人がいる人込みに入るなんて嫌です!息苦しくて動けないし、汗でベタベタして深い感しかありません!,disgust
M2,M2_disgust_regular_27.wav,うわ!この靴下は臭くて馴染まない!もう二度と吐きたくない!,disgust
M2,M2_disgust_regular_28.wav,うわ、あの人の妄想に巻き込まれたくない。一緒にいると気持ち悪い。,disgust
M2,M2_disgust_regular_29.wav,ええ、そんな悪壁を持っている人は近づきたくないですね,disgust
M2,M2_disgust_regular_30.wav,え?本当にしつこいですね。もうやめてください。,disgust
M2,M2_disgust_regular_31.wav,ええ、あの応募な態度を持つ人と付き合うのは本当に無理、どうにかしてくれ!,disgust
M2,M2_disgust_regular_32.wav,えぇー…どう見てもこのチーズは腐敗しているだろ!食べるのは絶対に嫌だ!,disgust
M2,M2_disgust_regular_33.wav,ねえ、掃除とか面倒大きさくて,disgust
M2,M2_disgust_regular_34.wav,ねぇあの寝汗の匂いは本当に嫌でたまらないです,disgust
M2,M2_disgust_regular_35.wav,えぇ?電線病にかかったら本当に大変ですよ?私はそのような危険を犯すのは嫌です!,disgust
M2,M2_disgust_regular_36.wav,おぉえ?超遠になったらトイレにこもりっきりでハキケやゲリに苦しみますよ?,disgust
M2,M2_disgust_regular_37.wav,おい、こんなに不健康なものを食べるなんて、本当に吐き気がする,disgust
M2,M2_disgust_regular_38.wav,うおぉい…二日よいってほんとね最悪ですね頭が痛くて吐き気がして体がだるくて一触りよくのない,disgust
M2,M2_disgust_regular_39.wav,ぬえ!部屋に入った瞬間一周がして、私は気持ち悪くなってしまった!,disgust
M2,M2_disgust_regular_40.wav,のえ、あの不情な男がまたここにいる。彼の体臭は臭いというよりも生ゴミが臭ったような匂いがする。,disgust
M2,M2_disgust_regular_41.wav,のえ、あの脳種がまた大きくなってしまった。匂いがひどく、見るだけで意外たくなる。,disgust
M2,M2_disgust_regular_42.wav,うえぇ!あのネズミがまた出た!その汚しい尻尾を見るだけで、私の切地が効率く!,disgust
M2,M2_disgust_regular_43.wav,あの汚いトイレには病原金がいっぱいだ!えぇ!近づくのも嫌だ!,disgust
M2,M2_disgust_regular_44.wav,え?こんなに汚い泥沼の中には入りたくないです!,disgust
M2,M2_disgust_regular_45.wav,ねえ、あの汚い食べ物を見たら 江戸が出そうになります,disgust
M2,M2_disgust_regular_46.wav,ねえ、電線病にかかった人が近くにいたら、私はすぐにその場から逃げたい。,disgust
M2,M2_disgust_regular_47.wav,えぇ…あの人の指から闇が舌たり落ちている…気持ち悪!,disgust
M2,M2_disgust_regular_48.wav,え?その手乱野郎がまた来たの?今度こそ警察に通報するわ!,disgust
M2,M2_disgust_regular_49.wav,い、なんであそこに虫たちが 村上がっているかと思ったら臭った筆地の死体があります,disgust
M2,M2_disgust_regular_50.wav,いや、あんな些細なことで過剰反応するなんて、どうしようもなくて深いだ。,disgust
M2,M2_disgust_regular_53.wav,うわ、この生臭い匂いは何?この食べ物は臭っているんじゃないかと思うほどまずい!,disgust
M2,M2_disgust_regular_55.wav,シャッ、ヌー! こんなに酷い話を聞いたのは初めてだわ! もう聞きたくない!,disgust
M2,M2_disgust_regular_57.wav,うわぁ、この音楽騒がしすぎて集中できないよ,disgust
M2,M2_disgust_regular_59.wav,ねぇ、本物と思ったら偽物だったなんて本当に信じられない!気持ち悪い!,disgust
M2,M2_disgust_regular_61.wav,おえ、この集帯を見て、もう目を背きたくなるわ。,disgust
M2,M2_disgust_regular_63.wav,にゃあ!この虫が体に触れたら気が狂いそう!,disgust
M2,M2_fear_free_01.wav,いやぁ、テロの疑いがある荷物が見つかったというニュースを聞いて、空港で爆発が起きてしまうのではないかと恐ろしく思った,fear
M2,M2_fear_free_02.wav,ああ、このような危険な任務に経験不足の私が選ばれたことに、正直言って怖さを感じています。,fear
M2,M2_fear_free_03.wav,目の前で彼女が誘拐された時、私は怖くて見動きもできなかった。,fear
M2,M2_fear_free_04.wav,テレビで聞いたけど、あの高いビルの上での転落事故は本当に怖い,fear
M2,M2_fear_free_05.wav,ああ、彼の目にはまるで人を殺すかのような撮影が宿っていた,fear
M2,M2_fear_free_06.wav,なぁ! 火事だ! すぐに避難しましょう!,fear
M2,M2_fear_free_07.wav,うわぁ! 深夜に一人歩いていると 突然背後にバンパイヤが現れた!,fear
M2,M2_fear_free_08.wav,うう…今日の試合で主力選手が怪我をしたら、代わりに出場する選手はいない。サブスティテューションができないからとても怖いです。,fear
M2,M2_fear_free_09.wav,うわぁ、さくや、デュパン氏の家から奇妙な音が聞こえて、誰かが侵入したのではないかと不安になった。,fear
M2,M2_fear_free_10.wav,うえぇ、あの森に入るのは怖い。そこに住む奇妙な生き物がいると聞いたからだ。,fear
M2,M2_fear_regular_01.wav,うわぁ…不景気の影響で出行してしまうかもしれない…どうしよう…心配で眠れない…,fear
M2,M2_fear_regular_02.wav,うわぁ、世界的な経済危機が起きたら、私たちの生活はどうなるんだろう?,fear
M2,M2_fear_regular_03.wav,うわっ、自信だ!早く逃げろ!,fear
M2,M2_fear_regular_04.wav,うわぁ、あの冒風はきっと技はいをもたらすに違いない!,fear
M2,M2_fear_regular_05.wav,山奥で突然熊に遭遇して、 律前として声も出なかったうーっ、どうしよう,fear
M2,M2_fear_regular_06.wav,うわぁ…各戦争が起こったら、沈類は滅びるかもしれない!,fear
M2,M2_fear_regular_07.wav,うわぁ、昨日のニュースで暴行事件が起こっていたなんて知らなかった。今夜は怖くて眠れない。,fear
M2,M2_fear_regular_08.wav,キャー!ここは弱そびする場所じゃない!周りが無そうな感じがして怖い!,fear
M2,M2_fear_regular_09.wav,キャー!あの人たちはパニックに落ち入り始めている!何かが起こる前ぶれなのかもしれない!,fear
M2,M2_fear_regular_10.wav,やあ!バイキンに感染してしまったら大変なことになる!早く医者に見てもらわなきゃ!,fear
M2,M2_fear_regular_11.wav,あの山が踏んかしたら周りの人々はみんな犠牲になってしまうぎゃあ!早く避難しなければ!,fear
M2,M2_fear_regular_12.wav,夜の森で人を食ったと奪さされる熊に出くわした助けてください!,fear
M2,M2_fear_regular_13.wav,やあ!あの建物の廃墟が不気味すぎて、中に誰かいるような気がして怖くて入れない,fear
M2,M2_fear_regular_14.wav,キャー!あの森は暗くて怖いですね!一人で歩くのは危険かもしれません!,fear
M2,M2_fear_regular_15.wav,やあ! 内乱が没発したらどうしよう! 生活が壊れ尽くしたり、身の安全が帯開かされたりするかもしれない!,fear
M2,M2_fear_regular_16.wav,にゃあ!昨日夜中に巨白電話がかかってきた!もう一人で家にいるのは怖いなぁ!,fear
M2,M2_fear_regular_17.wav,いやぁ!新しいウイルスが変異したと聞いて、これ以上どうなるかわからない世界に生きていると思うと怖くて黙らない!,fear
M2,M2_fear_regular_18.wav,やあ! 補射性物質が老出していると聞いて、周りの人々は一斉にパニックに落ち入った!,fear
M2,M2_fear_regular_19.wav,ああ!この険しい山道を歩くのは本当に怖い!,fear
M2,M2_fear_regular_20.wav,この山道は本当にアイロだ! 一歩間違えれば崖に転落するかもしれない!,fear
M2,M2_fear_regular_21.wav,やあ!あの恐るべき巨大な竜巻が私たちの方に向かってきています!早く火傷しましょう!,fear
M2,M2_fear_regular_22.wav,へっ!昨夜見た悪夢があまりにも恐ろしかったので今でも震えが止まりません!,fear
M2,M2_fear_regular_23.wav,ひぃ!傷口から最近が入って排血用になったらもう手遅れになってしまうかもしれない早く病院に行かなければ,fear
M2,M2_fear_regular_24.wav,へぇっ!あの小学生が有会事件に巻き込まれてしまったと聞いて、子供を持つ親として恐怖でいっぱいになってしまった!,fear
M2,M2_fear_regular_25.wav,ひっ!この雨が続けば、もしかしたら大降水になるかもしれない。すぐに火直しなければ…,fear
M2,M2_fear_regular_26.wav,怖い話を聞いて、私の腕には鳥肌形上がっているへっ、何かが見えるような気がして怖い,fear
M2,M2_fear_regular_27.wav,この玄関の中、山奥で迷子になったらどうしよう? 生きて帰れるかな?,fear
M2,M2_fear_regular_28.wav,森の奥にいる獣の鳴き声が怖い?いっ、もう帰りたい!,fear
M2,M2_fear_regular_29.wav,今日のニュースで聞いた事件は、私が住むこの町で起こったんだ。怖くて外出するのが怖くなってきた。,fear
M2,M2_fear_regular_30.wav,いひひ、この事件は単独犯の仕業だと思うと、犯人がまだ逃げているかもしれないことが怖い,fear
M2,M2_fear_regular_31.wav,へっ、街の構想が激化して、いつ自分が巻き込まれるかわからない,fear
M2,M2_fear_regular_32.wav,いよみちを歩いていたら、 へっ!冒陪族のバイク団が突然やってきた!怖くて足がすくんだ!,fear
M2,M2_fear_regular_33.wav,あの暴行事件は本当に怖かったもう二度とあんな体験はしたくない,fear
M2,M2_fear_regular_34.wav,あの建物は自信の後から不安定のままになっていたい、今いるのはとても危険だ,fear
M2,M2_fear_regular_35.wav,へっ! あそこには南波した船がある!今夜は海が荒れているから近づかない方がいいよ!,fear
M2,M2_fear_regular_36.wav,いや、このまま長雨が続くと、農作物が解密的な被害を受け、基金が起こるかもしれません。,fear
M2,M2_fear_regular_37.wav,自身の被害にあった人たちの苦しみを想像するといひー自分たちも同じような被害に会うかもしれないと不安になる,fear
M2,M2_fear_regular_38.wav,いや、テロリズムが満園する世界で生きることが怖くて何もできない,fear
M2,M2_fear_regular_39.wav,へぇ、シャクシャが社会に踏みつぶされるのを見ると、自分も同じようになってしまうのではないかと不安になる,fear
M2,M2_fear_regular_40.wav,いひひ、怖くて腰抜けになりそうだ!あそこにいるのはサイコパスのサスシーハンだ!,fear
M2,M2_fear_regular_41.wav,山中で追われている時、後ろから迫ってくるさっきを感じてもうダメだと思った,fear
M2,M2_fear_regular_42.wav,あの事件以来、私は犠牲安気に陥っているいや、誰が友達で誰が敵かわからない,fear
M2,M2_fear_regular_43.wav,わぁ、あの映画のシーンで見たような残忍な殺し方を想像するだけで怖くて黙らない,fear
M2,M2_fear_regular_44.wav,なあ!突然の改善令で、 町中が創善となった!このままでは何が起こるかわからない!,fear
M2,M2_fear_regular_45.wav,敵軍から異性射撃が始まった時私は本当に怖くて見動きができなかった,fear
M2,M2_fear_regular_46.wav,うわっ!昨日夜中に家の前でストーカーがいたんです!怖くて一晩中眠れませんでした!,fear
M2,M2_fear_regular_47.wav,あの男性のイヤツ的な態度にああ、私は怖くて声も出せなかった,fear
M2,M2_fear_regular_48.wav,まあ、国の通貨機器で物価が冒頭して買い物ができなくなるかもしれない,fear
M2,M2_fear_regular_49.wav,うわぁ…国の政府が空出たのにあったのは聞いていたけど今自分の目で見ると怖すぎて心臓が止まりそうだ,fear
M2,M2_fear_regular_50.wav,いや、胸が張り裂けそうだ!この暗闇で一人になったら絶対に殺される!,fear
M2,M2_fear_regular_51.wav,いや、あの人の目が怖すぎて、何か言われる前に逃げ出したい!,fear
M2,M2_fear_regular_52.wav,いや、このあたりには何か悪いものが潜んでいるに違いない。逃げなきゃ!,fear
M2,M2_fear_regular_60.wav,うわ!あの巨大な怪物が迫ってくる!恐怖で足がすくんでしまう!,fear
M2,M2_fear_regular_62.wav,あの巨大な嵐が近づいている!このままでは街に災火が降りかかる!,fear
M2,M2_fear_regular_64.wav,あーーー!何も知らないで電気回路に触れたら関連してしまうよ!,fear
M2,M2_fear_regular_66.wav,へいっ 石から肝臓がんの診断を受けたと聞いて私は恐怖で震えた,fear
M2,M2_fear_regular_69.wav,へへへ!あの犯人は逃亡中だと聞いた。もし彼がこの資格にいたらどうしよう?,fear
M2,M2_fear_regular_73.wav,ひぃ!高速道路でアクシデントが起こったようです。もしかしたら私たちにも影響があるかもしれません。,fear
M2,M2_fear_regular_75.wav,わぁ、あの拷問の方法は本当に残忍です。誰かが助けに来る前に私たちは狂ってしまうかもしれません。,fear
M2,M2_happy_free_01.wav,へへへ、私たちは今、お金に困ることなく生活できて、とても幸せです!,happy
M2,M2_happy_free_02.wav,へへへ、私は彼の勤勉差と熱意に関心しています。彼のような人と仕事ができることは、とても幸せなことです。,happy
M2,M2_happy_free_03.wav,あはは、近所の商店街が再開発されて、ますます反映しているよ!みんなが幸せそうで、私も嬉しい!,happy
M2,M2_happy_free_04.wav,へへへ、この映画は豪華キャストが出演していて、もうすぐ公開されるんだ。私は今から楽しみにしているよ。,happy
M2,M2_happy_free_05.wav,よし!今月の給料は思ったよりも多くてとっても嬉しい!新しい服を買ったり、友達と旅行に行ったりできるね!,happy
M2,M2_happy_free_06.wav,ああ!今日は友達と一緒に海に行って、泳いでバーベキューして、とっても楽しい時間を過ごしたよ!,happy
M2,M2_happy_free_07.wav,よし!今週末は友達と一緒に、バンパイアのコスプレをしてパーティーに参加する予定だよ!とっても楽しみ!,happy
M2,M2_happy_free_08.wav,よっしゃ!私たちのチームは、主力選手が怪我をしてしまったが、サブスティテューションの選手が活躍してくれた!そのおかげで試合に勝つことができたよ!,happy
M2,M2_happy_free_09.wav,あはは!今日はフランス料理のお店で、リュパンのクロワッサンを食べたよ!あんな美味しいクロワッサンは初めてだった!,happy
M2,M2_happy_free_10.wav,ふぅー!この小説は奇妙な出来事が次々に起こって、ワクワク感が止まらない!,happy
M2,M2_happy_regular_01.wav,今日の山登りは最高だった!山上で見た景色は言葉に現せないほど美しかった。あははは!絶頂の喜びが胸に溢れるよ!,happy
M2,M2_happy_regular_02.wav,あははは 昨日の受賞式で私の友達が最優秀女優勝を受賞したんだ本当に素晴らしい変異だったよ,happy
M2,M2_happy_regular_03.wav,昨日宝くじを買ったら100万円が当たったよ!あははは!ラッキー!,happy
M2,M2_happy_regular_04.wav,イェーイ!私たちの会社は新しい製品のおかげで知名部が急上昇しているんだ!顧客からの反応もすごくよくて、本当に嬉しいよ!,happy
M2,M2_happy_regular_05.wav,イェーイ!今日は手頃な価格で美味しい食事を楽しめたんだ!,happy
M2,M2_happy_regular_06.wav,昨日サーフィンを初めて体験してきたよ!イェーイ!波に乗る感覚は最高だった!,happy
M2,M2_happy_regular_07.wav,うわぁ!私たちのチームが決勝ゴールを決めた瞬間は本当に感動的だったよ!みんなで喜びの声をあげたね!,happy
M2,M2_happy_regular_08.wav,うーわー!久しぶりに会った友人と一緒に過ごす時間は最高だった!会場も盛り上がって本当に楽しかった!,happy
M2,M2_happy_regular_09.wav,うわぁ、今日は海で泳ぐのが本当に気持ちがいい。さっきまで暑かったのに、海に入ったら涼しい風が吹いて最高だったよ。,happy
M2,M2_happy_regular_10.wav,昨日私は自分の目標を達成したんだ。へへへ、こんなに嬉しいことはないよ。,happy
M2,M2_happy_regular_11.wav,へへへ、私たちのグループは真の有害の精神で結ばれています。本当に幸せです。,happy
M2,M2_happy_regular_12.wav,へへへ、お正月にもらったお年玉で新しいスマホを買っちゃった。もう写真撮るのが楽しくて楽しくて。,happy
M2,M2_happy_regular_13.wav,ええ、彼女は本当に素晴らしい微星を持っている。聞くだけで幸せな気分になる。,happy
M2,M2_happy_regular_14.wav,ねえ、今日の夕飯は最高だった!手作りのピザとデザートがあって、お腹も心も満たされた感じがして最高に満足感があるよ。,happy
M2,M2_happy_regular_15.wav,ねえ、このリゾートホテルのプールは本当に心地よい。水の温度も丁度いいし、景色も最高だよ。,happy
M2,M2_happy_regular_16.wav,今私は大学の合格通知をもらったんだえへへ、換気のあまり飛び跳ねたくなるぐらい嬉しい,happy
M2,M2_happy_regular_17.wav,今日は友達にたくさん手伝ってもらって とっても感謝してるんだへへへ、本当にありがたい,happy
M2,M2_happy_regular_18.wav,昨日オークションで一持つの刀を手に入れたんだこれで私の刀コレクションも充実したよ,happy
M2,M2_happy_regular_19.wav,おお!昨日私の大ファンが私の曲をカバーしてくれたところを見たんだ!それを見てとても幸せになったよ!,happy
M2,M2_happy_regular_20.wav,おお!私のそぼは手術を受けた後、ついに完全に自由したんだ!元気いっぱいになって本当によかった!,happy
M2,M2_happy_regular_21.wav,おぉ!私はついに英語の四角試験に合格して認定されたよ!これで英語がもっと話せるようになるぞ!,happy
M2,M2_happy_regular_22.wav,今回の選挙で、私のおじいさんが得票数1を獲得したんだ!はっ!家族全員でお祝いするよ!,happy
M2,M2_happy_regular_23.wav,あはは、今日の運動会は楽しかったね。特にリデーの時は、みんなが協力して走ってくれたから最高の思い出になったよ。,happy
M2,M2_happy_regular_24.wav,あ、本当にラッキーだった。今日の中線で一刀章を当てたんだ。それも夢にまで見たヨーロッパ旅行が当たったんだ。,happy
M2,M2_happy_regular_25.wav,彼女が私に微笑みを浮かべてくれた時、とっても嬉しかったんだ。へへ、幸せな気持ちでいっぱいだ。,happy
M2,M2_happy_regular_26.wav,最近自分の人生に充実感を感じているんだ友達、家族、そして仕事もうまくいっているふふふ、本当に幸せだ,happy
M2,M2_happy_regular_27.wav,今日のデートはロマンティックだった!夜景を見ながら手を繋いで、とても幸せな気持ちになったよ!,happy
M2,M2_happy_regular_28.wav,昨日のイベント大成功だったよ! たくさんの人が来てくれて、すごく嬉しかった!,happy
M2,M2_happy_regular_29.wav,今日はスーパーで買い物したら、予想外にキャッシュワックがもらえたんだ!へへへ、ラッキー!,happy
M2,M2_happy_regular_30.wav,彼女の誕生日プレゼント、ぴったりのものを見つけたんだ。いひひ、喜んでもらえるといいな。,happy
M2,M2_happy_regular_31.wav,やった! 遂に私たちの会社が世界進出することになったんだ私たちは世界中の人々にサービスを提供できるんだ,happy
M2,M2_happy_regular_32.wav,私たちの国と彼らの国との有効協定が結ばれたこれでより良い関係を築いていけるねやった,happy
M2,M2_happy_regular_33.wav,やった!私たちが買った株式は高ねで売れたんだ!体勤も手に入れたよ!,happy
M2,M2_happy_regular_34.wav,よし、彼女は一生懸命勉強して、ついに大学に合格したんだ!彼女の頑張りが報われてとても嬉しいよ!,happy
M2,M2_happy_regular_35.wav,今日は電気が良くて友達と楽しく過ごせた!本当に良い気持ちだよね!よし!また来週も会おう!,happy
M2,M2_happy_regular_36.wav,よし!最後のピッチャー交代がこうをそうして、我がチームは逆転勝利を手にした!感動的な瞬間だったなぁ!,happy
M2,M2_happy_regular_37.wav,よっしゃー!私の友達が有名なアーティストと一緒に写真を撮ってくれたんだこれで私も有名人と写真が撮れた,happy
M2,M2_happy_regular_38.wav,今日の創作のレッスンは本当にすごかった!私たちの創造力は完全に解放された!よっしゃ!これから私たちは素晴らしい作品を作り出せるぞ!,happy
M2,M2_happy_regular_39.wav,よっしゃ!おじいちゃんの遺産で家を変えるようになったよ!これで家族みんなで快適に暮らせる!,happy
M2,M2_happy_regular_40.wav,わー!お客様からとても感謝の言葉をもらったよ!私たちのサービスがお客様にとって役に立っているとしてとっても嬉しい!,happy
M2,M2_happy_regular_41.wav,わあ、ついに私たちは日本一になった。全国大会での勝利は、長年続いた練習の成果が見のったことを証明しているよ。,happy
M2,M2_happy_regular_42.wav,うわぁ!今日はプロジェクトを完成させたんだ!本当に大変だったけど、クライアントからのフィードバックを聞いて、この仕事にやりがいを感じているよ!,happy
M2,M2_happy_regular_43.wav,はい!私の代表作が出版されたよ!これで私の作品がたくさんの人に読まれるんだ!,happy
M2,M2_happy_regular_44.wav,はい!あの新しい同僚は本当にフレンドリーで一緒に仕事するのが楽しいんだ!,happy
M2,M2_happy_regular_45.wav,わーい!今日のディナーはとっても美味しかった!お腹いっぱいで満足だよ!,happy
M2,M2_happy_regular_46.wav,やはー!今日のプレゼンテーションはとても素晴らしかった!ナイスな仕事だったね!,happy
M2,M2_happy_regular_47.wav,やっほー!今日の夕日はうるわしい!こんなに美しい光景を見ることができて本当に幸せだね!,happy
M2,M2_happy_regular_48.wav,やふー!今日の天気ちょうどいい感じだね!風も涼しくて最高!一緒に散歩しよう!,happy
M2,M2_happy_regular_49.wav,あはは、ついに頭痛が治った。普通に生活できるようになって本当に嬉しい。,happy
M2,M2_happy_regular_53.wav,いえい!長い時間かかったけど、私たちは目的達成したよ!これで次のステップに進むことができる!,happy
M2,M2_happy_regular_55.wav,うわぁ!今日のハイキングで見た山頂からの絶景は本当に素晴らしかった!空気も住んでいて、心が現れた感じがする!,happy
M2,M2_happy_regular_58.wav,この街に引っ越してきてから新しい友達にも出会えて職場の人間関係も良くなってへへへ、本当に良いことばかりだ,happy
M2,M2_happy_regular_61.wav,ええ、私は文化人類学に興味があるんだ。異文化を学ぶことがすごく面白いと思うから。,happy
M2,M2_happy_regular_64.wav,へへへ、私の新しい家具は高級な木材でできているんだ。こんな美しいものを手に入れられるなんて、とっても幸せ!,happy
M2,M2_happy_regular_67.wav,おぉ!私たちのチームは今月の売り上げを前月比で20%向上させたんだ!,happy
M2,M2_happy_regular_71.wav,最近ジョギングを始めてから毎日の生活に活力が湧いているはっは、もっと早くから始めればよかった,happy
M2,M2_happy_regular_74.wav,へへへ、私の料理のレパートリーが増えたよ!新しいレシピを試してみたら、美味しくできたんだ!,happy
M2,M2_happy_regular_76.wav,へへへ、ついに自立する日が来たんだ。これから自分でお金を稼いで生活できるようになるんだ。,happy
M2,M2_happy_regular_78.wav,私たちのチームが先生ゴールを決めたよ! やったー!私たちは勝つことができるはずだ!,happy
M2,M2_happy_regular_80.wav,よし!彼女のリーダーシップがあってこのプロジェクトが成功したんだ!私たちのチームは素晴らしい!,happy
M2,M2_happy_regular_82.wav,よっしゃ!今日から勇気を取ってハワイ旅行に行くぞ!泳いで日光欲して最高のリフレッシュをするんだ!,happy
M2,M2_happy_regular_84.wav,ああ、今日のコンサートは最高だった。あの歌手は本当に才能があるね。,happy
M2,M2_happy_regular_86.wav,はーい!このモーフは本当にぬくもりがあって、寒い夜でも心地よく眠れる!,happy
M2,M2_happy_regular_88.wav,やっほー!経済読んだ記事が面白すぎて仕事中もずっと笑ってたよー,happy
M2,M2_sad_free_01.wav,はぁ…最近の私の人生は何もかもが 撤退していてどうしようもなく悲しい,sad
M2,M2_sad_free_02.wav,はぁ…昨日、弟が海で歴史してしまった。私は必要な気持ちで一晩中泣き続けた。,sad
M2,M2_sad_free_03.wav,この部活動が配布になると聞いた時 胸が締め付けられる思いがしたはぁ もう二度とこの場所で友達と一緒に汗をかいたり笑ったりすることができないんだ,sad
M2,M2_sad_free_04.wav,くっ…私のそばはまっきのかんで、もうすぐ別れの日が近づいていると思うと本当に悲しい…,sad
M2,M2_sad_free_05.wav,はぁ…彼女がうつ病になってから毎日が夕冬で辛い…何か役に立てないかと思ってもどうしたらいいのかわからない…,sad
M2,M2_sad_free_06.wav,はぁー神聖の意味がわからなくなって私はただ暴戦としたままです,sad
M2,M2_sad_free_07.wav,うえ…私の一番好きな小説は 休憩期ワンパイヤだったけど主人公が死んでしまって 悲しくて何度も読み返して泣いてしまった,sad
M2,M2_sad_free_08.wav,私はサッカーの試合で主力選手が怪我をした後、サブスティテューションとして出場したが、チームが負けてしまい、責任を感じてとても悲しい気持ちになった。,sad
M2,M2_sad_free_09.wav,はぁー私は高いエデュケーションを受けてきたけど今はそれが何の役にも立たなくてとても悲しい,sad
M2,M2_sad_free_10.wav,ああ、この世界は本当に奇妙だ。夢を追っても叶わず追いかけた者は消えていく。,sad
M2,M2_sad_regular_01.wav,ああ、昨日の事故で大切な車が前損になっちゃった。もうどうしようもないよ。,sad
M2,M2_sad_regular_02.wav,ああ、今日の試合は逆転負けて、本当に悔しい。頑張ったのに最後まで勝てなかったのは辛い。,sad
M2,M2_sad_regular_03.wav,ああああああ…仕事が思うように進まなくてフラストレーションが溜まっているもう少し頑張ればいいとわかっているけど今は本当に悲しい気持ちでいっぱいだ,sad
M2,M2_sad_regular_04.wav,ああ、おばあちゃんが灰がになったと聞いて、とても悲しくて胸が苦しくなりました。,sad
M2,M2_sad_regular_05.wav,ああ、また新型コロナの感染者が増えて 隠されなくちゃいけなくなった友達と会えなくて本当に悲しい,sad
M2,M2_sad_regular_06.wav,ああ…毎日残業が続いて疲れるばかりで、家族と過ごす時間も減ってしまって悲しい気持ちでいっぱいです。,sad
